ts,open,high,low,close,volume,vol_achat,vol_vente,n_trades,n_achat,gros_achat,gros_vente,moyen_achat,moyen_vente,trade_max
1773019500,66453.9,66600.0,66402.8,66439.1,848.742,398.86,449.882,11225,5484,169.197,187.035,159.79,191.264,2899493.968
1773019800,66439.0,66655.5,66350.9,66577.8,674.41,411.911,262.499,12298,6953,146.295,62.185,188.284,136.016,2557674.4044
1773020100,66577.7,66654.2,66520.8,66530.8,580.382,257.692,322.69,9031,4324,100.979,113.41,105.447,148.145,934697.4343
1773020400,66530.8,66596.6,66490.0,66581.7,317.589,158.281,159.308,7525,4090,52.461,40.916,65.537,78.312,435705.6876
1773020700,66581.6,66604.9,66422.0,66450.4,430.022,152.629,277.393,8506,3607,55.934,73.562,61.755,136.297,657429.2444
1773021000,66450.4,66461.6,66356.4,66370.4,476.642,243.92,232.722,7729,3776,56.218,64.555,143.983,116.393,394927.5716
1773021300,66370.4,66411.7,66136.0,66150.1,1628.6,618.131,1010.469,13066,5314,358.108,372.058,198.42,530.221,2942062.5
1773021600,66150.1,66232.9,66088.6,66143.8,703.14,336.171,366.969,9980,5186,160.8,173.076,116.623,129.13,6638448.0
1773021900,66143.9,66256.1,66013.6,66187.4,717.528,419.099,298.429,13028,7019,122.969,96.681,225.171,131.623,755274.2344
1773022200,66187.5,66320.0,66097.8,66131.9,351.63,180.598,171.032,9112,4500,38.056,54.732,97.879,67.182,675177.0421
1773022500,66131.9,66133.3,65919.3,65997.7,863.864,385.663,478.201,13316,6165,136.444,169.135,182.509,218.741,1325280.0
1773022800,65997.8,66110.6,65916.9,66095.8,454.69,221.682,233.008,9369,5207,57.869,120.098,104.464,70.182,668133.8689
1773023100,66095.9,66123.8,66027.9,66081.1,278.837,140.613,138.224,6344,3359,35.282,68.338,66.669,40.451,1670401.9656
1773023400,66081.1,66232.9,66055.0,66232.8,418.77,286.447,132.323,8482,5046,73.804,50.69,151.263,50.218,733493.9944
1773023700,66232.9,66555.0,66195.0,66425.1,1159.587,587.773,571.814,15040,8165,217.994,281.742,272.323,211.517,3244616.934
1773024000,66425.1,66542.9,66396.0,66536.5,1110.154,604.023,506.131,9398,5072,227.205,272.987,313.187,177.049,3138467.5
1773024300,66536.5,66590.7,66488.0,66576.7,432.669,239.286,193.383,7536,3909,76.33,57.422,115.675,91.065,1010561.75
1773024600,66576.8,66678.2,66564.0,66580.5,1262.226,612.321,649.905,9599,4870,316.834,439.774,223.562,150.706,10753030.4
1773024900,66580.5,66643.0,66500.0,66500.0,368.321,156.559,211.762,6039,2487,71.327,59.026,57.383,104.164,710217.3312
1773025200,66500.1,66914.3,66476.9,66833.9,1688.647,1064.298,624.349,19409,11281,442.479,192.066,481.275,333.11,3348749.88
1773025500,66834.0,67145.0,66749.7,67075.0,2274.75,1461.1,813.65,21523,12150,625.194,266.674,669.939,428.499,2952197.5392
1773025800,67075.0,67428.2,67068.0,67422.4,3285.425,1976.829,1308.596,27923,15832,880.398,497.755,889.237,646.806,4080070.8594
1773026100,67423.2,67645.0,67318.7,67608.7,2720.896,1492.568,1228.328,28457,15293,595.199,431.587,715.641,644.944,5291884.011
1773026400,67608.7,67646.0,67072.1,67106.8,1691.603,685.714,1005.889,19113,7822,265.577,411.369,330.101,452.139,2096473.335
1773026700,67106.9,67208.2,67069.7,67186.9,740.111,422.354,317.757,9920,5435,170.402,118.928,182.49,143.82,2492535.4146
1773027000,67186.8,67358.1,67126.4,67273.2,993.27,378.505,614.765,12489,6558,128.076,367.313,169.111,182.159,6758915.24
1773027300,67273.1,67280.2,67079.1,67092.3,723.037,359.774,363.263,10887,4689,150.495,125.504,154.413,162.759,4275069.8
1773027600,67092.2,67109.0,67033.0,67071.0,576.611,293.034,283.577,8016,3786,139.229,94.822,113.563,135.445,1372646.8985
1773027900,67070.9,67134.6,67011.8,67099.2,440.815,287.564,153.251,7490,4065,99.847,51.196,138.734,62.77,1567959.393
1773028200,67099.2,67229.7,67020.3,67047.3,766.179,340.282,425.897,10059,4909,142.196,144.543,143.448,220.818,709273.3648
1773028500,67047.3,67186.7,67035.3,67165.3,287.046,193.608,93.438,4033,2413,94.121,23.334,72.879,48.658,2014020.3819
1773028800,67165.3,67257.3,67156.9,67188.2,529.063,278.252,250.811,8338,4291,116.686,69.236,117.631,135.483,667712.7712
1773029100,67188.1,67259.1,67151.2,67173.6,363.571,168.661,194.91,5765,2776,58.284,67.352,78.777,89.958,2403313.25
1773029400,67173.5,67259.0,67124.5,67140.0,246.433,99.355,147.078,4839,2176,21.444,52.359,53.596,63.727,484010.285
1773029700,67140.0,67226.2,67132.9,67222.2,308.146,186.349,121.797,5031,2815,74.322,32.678,82.188,63.059,629883.4304
1773030000,67222.2,67365.1,67209.7,67332.1,541.89,334.852,207.038,7577,4394,141.545,91.833,141.452,80.634,3367642.98
1773030300,67332.1,67593.0,67323.8,67537.2,1157.518,709.478,448.04,12215,7412,314.258,162.026,300.854,216.128,3377819.9677
1773030600,67537.2,67537.2,67439.1,67477.0,688.852,248.437,440.415,9138,3940,103.886,110.368,101.036,256.91,1359856.96
1773030900,67477.0,67524.8,67448.6,67489.2,339.542,173.855,165.687,6156,2997,71.748,29.915,70.441,90.281,986283.4108
1773031200,67489.2,67499.9,67376.4,67467.9,423.047,221.651,201.396,6825,3366,92.664,71.424,94.847,84.034,2881552.2
1773031500,67468.0,67493.0,67393.9,67420.9,224.828,96.189,128.639,3743,1664,40.809,43.83,36.211,57.035,610432.9264
1773031800,67420.9,67465.0,67314.9,67350.9,526.295,242.959,283.336,5477,2206,173.623,72.795,43.779,160.133,5528437.28
1773032100,67350.9,67351.0,67067.3,67100.3,1471.927,579.681,892.246,12792,5068,230.538,388.441,277.728,398.728,3122431.4
1773032400,67100.3,67189.2,67080.2,67174.3,455.091,271.357,183.734,6561,3670,112.2,73.664,107.81,74.73,988480.4856
1773032700,67174.4,67229.0,67100.0,67169.1,335.575,146.801,188.774,5690,2629,55.759,57.189,56.97,93.965,1010806.36
1773033000,67169.1,67177.7,67082.0,67129.4,232.206,92.408,139.798,4008,1817,25.018,46.523,44.249,64.25,427084.176
1773033300,67129.5,67177.0,67094.9,67153.1,168.245,100.462,67.783,4095,2202,24.559,14.098,47.943,32.807,429993.6317
1773033600,67153.0,67366.0,67104.8,67260.1,527.294,290.021,237.273,10688,5832,79.176,71.282,147.315,109.516,565790.98
1773033900,67260.1,67385.0,67248.7,67354.2,362.609,182.552,180.057,6520,3627,56.491,79.538,83.714,65.77,673553.8732
1773034200,67354.2,67638.0,67314.3,67551.6,1756.51,1060.608,695.902,17919,9037,556.885,318.35,390.7,250.244,6841458.0
1773034500,67551.7,67552.1,67434.9,67551.7,883.771,378.05,505.721,10679,4809,141.916,237.822,181.464,181.167,3231495.0
1773034800,67551.6,67957.4,67508.7,67893.0,5325.427,2815.873,2509.554,23978,14182,1826.797,1822.255,799.882,562.096,6166728.3935
1773035100,67893.3,67994.9,67768.7,67990.4,5597.474,2694.709,2902.765,14828,7603,2241.327,2482.901,364.986,330.219,5923628.9385
1773035400,67990.5,68038.4,67792.8,67792.8,3152.872,1603.62,1549.252,15070,6585,1254.717,1078.237,256.344,351.224,6719797.178
1773035700,67792.9,67880.0,67769.3,67869.6,637.345,347.464,289.881,7052,3690,158.589,125.649,143.327,115.64,2671322.35
1773036000,67869.7,67894.0,67710.0,67732.4,675.343,273.559,401.784,9620,4002,112.661,121.698,115.533,196.624,621122.58
1773036300,67732.4,67735.4,67583.5,67597.7,951.444,361.344,590.1,10321,4049,190.41,187.502,117.951,319.809,871788.718
1773036600,67597.8,67682.8,67549.9,67581.6,1008.464,438.213,570.251,9785,4547,190.385,197.713,190.997,299.486,1080815.9796
1773036900,67581.5,67700.0,67541.0,67556.5,441.55,257.391,184.159,7557,3829,101.905,52.002,112.871,86.55,454813.4
1773037200,67556.5,67584.3,67470.4,67536.0,674.638,334.41,340.228,7856,3705,145.392,103.572,141.939,177.756,872367.3056
1773037500,67535.9,67574.7,67428.9,67466.8,448.492,188.006,260.486,6047,2623,74.814,84.199,77.252,130.22,616590.052
1773037800,67466.9,67524.1,67417.2,67438.3,395.839,206.394,189.445,6334,3144,73.946,69.625,94.905,80.538,1156723.925
1773038100,67438.2,67438.2,67325.3,67369.0,532.484,257.83,274.654,6361,2718,109.283,83.427,112.651,138.486,1130788.665
1773038400,67368.9,67369.0,67233.0,67326.6,677.227,298.293,378.934,8392,3991,133.387,191.997,117.081,133.605,1703531.1776
1773038700,67326.6,67331.0,67232.9,67302.7,494.708,238.367,256.341,5522,2726,91.403,153.013,108.519,66.79,5705355.5
1773039000,67302.6,67347.8,67214.0,67289.9,379.626,146.734,232.892,6018,2953,31.705,105.993,74.582,89.472,1493824.25
1773039300,67290.0,67303.8,67177.0,67229.8,580.724,171.251,409.473,5424,2174,58.559,150.459,81.027,212.164,676942.629
1773039600,67229.9,67247.1,67085.3,67148.1,906.871,332.975,573.896,10374,4798,107.365,328.893,165.274,175.039,8771312.0
1773039900,67148.1,67214.4,67080.6,67203.2,718.964,451.183,267.781,8335,4492,239.914,95.154,149.24,127.684,7265221.355
1773040200,67203.1,67286.0,67128.6,67150.0,534.085,307.675,226.41,9129,4799,115.046,88.292,131.113,96.97,667510.3152
1773040500,67150.0,67235.8,66833.9,66959.7,1542.227,669.841,872.386,16206,7119,304.259,331.808,277.588,426.321,4207395.808
1773040800,66959.7,67137.0,66953.5,67114.0,764.546,424.296,340.25,9293,5558,133.801,187.159,209.125,107.963,4606980.0876
1773041100,67114.0,67250.0,67093.9,67174.9,734.042,472.289,261.753,8131,4507,252.784,109.72,157.776,108.655,5570452.0
1773041400,67174.9,67314.7,67173.3,67263.0,1013.07,679.815,333.255,9939,5638,228.924,118.517,376.636,163.288,2938690.5
1773041700,67263.0,67429.5,67262.9,67344.9,1081.7,593.372,488.328,11197,6104,225.987,222.022,288.507,210.528,2960143.273
1773042000,67344.9,67446.2,67336.0,67385.6,457.129,257.939,199.19,5797,3174,97.954,75.306,124.745,91.172,800407.157
1773042300,67385.6,67442.0,67333.3,67435.6,383.407,222.647,160.76,5578,3026,102.381,37.668,86.423,93.19,682926.9888
1773042600,67435.6,67475.0,67357.4,67468.1,545.254,321.434,223.82,5900,3162,152.678,96.563,123.028,83.001,3185661.0
1773042900,67468.0,67536.9,67450.0,67504.8,461.321,301.646,159.675,5028,2799,139.723,32.821,121.734,93.028,1968570.0
1773043200,67504.9,67595.5,67433.0,67451.5,954.774,522.318,432.456,11883,5755,243.332,118.803,213.696,237.696,745523.2806
1773043500,67451.6,67631.7,67401.4,67574.4,528.645,315.739,212.906,9839,5585,129.827,64.181,124.992,100.357,995662.9474
1773043800,67574.4,67593.5,67451.7,67524.7,405.386,231.085,174.301,7503,3562,130.541,48.228,63.752,82.805,2708413.024
1773044100,67524.6,67527.6,67344.4,67424.7,619.916,271.77,348.146,10069,4580,98.451,124.743,123.746,163.28,2251890.2448
1773044400,67424.7,67774.0,67407.9,67670.3,875.678,581.48,294.198,10351,6415,259.638,109.19,239.08,135.0,2311402.5
1773044700,67670.2,67799.8,67652.3,67767.8,888.624,461.83,426.794,10158,5488,214.535,177.217,178.835,187.017,3012227.568
1773045000,67767.7,67809.5,67693.2,67807.4,539.268,294.651,244.617,8592,4379,143.221,84.168,101.599,106.715,2727526.2
1773045300,67807.4,67848.3,67639.5,67693.8,740.83,288.087,452.743,9157,3903,150.761,138.647,89.855,243.75,3389343.678
1773045600,67693.8,67775.2,67640.0,67750.4,502.979,256.555,246.424,7388,3944,91.521,106.061,115.762,99.08,907634.484
1773045900,67750.3,67816.8,67700.0,67711.4,429.439,203.824,225.615,7642,3683,70.082,76.703,87.395,98.292,563890.1046
